Date,Daily PnL
2015-10-29,-113.92967224121094
2015-10-30,-149.2914581298828
2015-11-02,356.8555450439453
2015-11-03,8.274612426757812
2015-11-04,-118.61701965332031
2015-11-05,-79.29847717285156
2015-11-06,-106.95526123046875
2015-11-09,-327.2062683105469
2015-11-10,33.80424499511719
2015-11-11,-130.41915893554688
2015-11-12,-442.53807067871094
2015-11-13,-440.62889099121094
2015-11-16,496.50230407714844
2015-11-17,-77.77610778808594
2015-11-18,559.329833984375
2015-11-19,46.45355224609375
2015-11-20,130.12405395507812
2015-11-23,-91.6888427734375
2015-11-24,73.83224487304688
2015-11-25,-12.19940185546875
2015-11-27,-12.948989868164062
2015-11-30,-99.11117553710938
2015-12-01,372.44361877441406
2015-12-02,-406.32080078125
2015-12-03,-511.0929870605469
2015-12-04,818.3139801025391
2015-12-07,-263.4534454345703
2015-12-08,-154.62059020996094
2015-12-09,-345.0006866455078
2015-12-10,100.16075134277344
2015-12-11,-636.3307189941406
2015-12-14,76.0467529296875
2015-12-15,291.14768981933594
2015-12-16,543.2685852050781
2015-12-17,-603.7278747558594
2015-12-18,-506.7469024658203
2015-12-21,338.9191436767578
2015-12-22,242.34207153320312
2015-12-23,358.59413146972656
2015-12-24,2.301788330078125
2015-12-28,-100.53276062011719
2015-12-29,375.3929138183594
2015-12-30,-295.66795349121094
2015-12-31,-339.59320068359375
2016-01-04,-465.8744812011719
2016-01-05,55.35774230957031
2016-01-06,-290.4558563232422
2016-01-07,-767.8596496582031
2016-01-08,-343.8066101074219
2016-01-11,-41.8646240234375
2016-01-12,263.4165954589844
2016-01-13,-826.9506072998047
2016-01-14,440.1239776611328
2016-01-15,-677.2920227050781
2016-01-19,15.979080200195312
2016-01-20,-220.0609588623047
2016-01-21,124.75814819335938
2016-01-22,665.7795715332031
2016-01-25,-423.7761688232422
2016-01-26,465.2690887451172
2016-01-27,-428.7660217285156
2016-01-28,164.6772003173828
2016-01-29,769.1086578369141
2016-02-01,56.66900634765625
2016-02-02,-579.3449401855469
2016-02-03,167.0758056640625
2016-02-04,113.319091796875
2016-02-05,-641.1247253417969
2016-02-08,-330.42694091796875
2016-02-09,-43.91944885253906
2016-02-10,77.60307312011719
2016-02-11,-67.17193603515625
2016-02-12,504.62684631347656
2016-02-16,370.00205993652344
2016-02-17,584.2350769042969
2016-02-18,-17.728424072265625
2016-02-19,-29.0484619140625
2016-02-22,361.87843322753906
2016-02-23,-332.95501708984375
2016-02-24,208.9532470703125
2016-02-25,386.41029357910156
2016-02-26,-101.23649597167969
2016-02-29,-177.04986572265625
2016-03-01,737.4665832519531
2016-03-02,161.54632568359375
2016-03-03,194.9181365966797
2016-03-04,71.27204895019531
2016-03-07,9.3914794921875
2016-03-08,-349.59495544433594
2016-03-09,107.10639953613281
2016-03-10,91.7742919921875
2016-03-11,423.5676574707031
2016-03-14,-78.68766784667969
2016-03-15,-60.0787353515625
2016-03-16,377.88230895996094
2016-03-17,157.51914978027344
2016-03-18,105.10200500488281
2016-03-21,8.134307861328125
2016-03-22,28.689727783203125
2016-03-23,-364.4865417480469
2016-03-24,-30.562591552734375
2016-03-28,21.389846801757812
2016-03-29,513.2393646240234
2016-03-30,60.57380676269531
2016-03-31,-22.224655151367188
2016-04-01,228.0986785888672
2016-04-04,-160.59097290039062
2016-04-05,-242.4005889892578
2016-04-06,369.5979309082031
2016-04-07,-316.2249755859375
2016-04-08,48.30116271972656
2016-04-11,-13.458938598632812
2016-04-12,295.18707275390625
2016-04-13,314.7282409667969
2016-04-14,-90.69412231445312
2016-04-15,13.26690673828125
2016-04-18,210.11001586914062
2016-04-19,124.61631774902344
2016-04-20,-18.932113647460938
2016-04-21,-121.82083129882812
2016-04-22,-192.06924438476562
2016-04-25,-42.2308349609375
2016-04-26,21.738128662109375
2016-04-27,30.737228393554688
2016-04-28,-205.12901306152344
2016-04-29,-60.533447265625
2016-05-02,242.42507934570312
2016-05-03,-302.16148376464844
2016-05-04,-230.16891479492188
2016-05-05,-2.2896575927734375
2016-05-06,186.14944458007812
2016-05-09,-76.01387023925781
2016-05-10,436.6846466064453
2016-05-11,-252.6331329345703
2016-05-12,-80.06515502929688
2016-05-13,-215.42755126953125
2016-05-16,337.2002410888672
2016-05-17,-320.09521484375
2016-05-18,-108.17359924316406
2016-05-19,-135.85189819335938
2016-05-20,248.681640625
2016-05-23,-59.28550720214844
2016-05-24,383.66600036621094
2016-05-25,217.58567810058594
2016-05-26,19.871368408203125
2016-05-27,104.62646484375
2016-05-31,6.1737060546875
2016-06-01,55.88478088378906
2016-06-02,99.60166931152344
2016-06-03,91.99333190917969
2016-06-06,153.53424072265625
2016-06-07,19.020614624023438
2016-06-08,198.5210418701172
2016-06-09,-14.0875244140625
2016-06-10,-317.14324951171875
2016-06-13,-226.0979461669922
2016-06-14,-43.76197814941406
2016-06-15,6.403961181640625
2016-06-16,43.14872741699219
2016-06-17,-119.07829284667969
2016-06-20,164.47036743164062
2016-06-21,-35.08514404296875
2016-06-22,-61.07086181640625
2016-06-23,404.7266387939453
2016-06-24,-943.7009429931641
2016-06-27,-551.5683746337891
2016-06-28,558.0107879638672
2016-06-29,598.5821533203125
2016-06-30,484.40025329589844
2016-07-01,211.82693481445312
2016-07-05,-160.1824951171875
2016-07-06,273.36997985839844
2016-07-07,-28.0462646484375
2016-07-08,577.7594757080078
2016-07-11,61.493682861328125
2016-07-12,106.06803894042969
2016-07-13,44.63554382324219
2016-07-14,138.38882446289062
2016-07-15,-96.00303649902344
2016-07-18,141.06590270996094
2016-07-19,-46.040802001953125
2016-07-20,120.5712890625
2016-07-21,-18.494338989257812
2016-07-22,111.690673828125
2016-07-25,-120.19783020019531
2016-07-26,53.02314758300781
2016-07-27,153.30642700195312
2016-07-28,38.901824951171875
2016-07-29,158.5663604736328
2016-08-01,6.942291259765625
2016-08-02,-203.0945587158203
2016-08-03,82.41806030273438
2016-08-04,78.64311218261719
2016-08-05,162.96157836914062
2016-08-08,-30.73699951171875
2016-08-09,86.42143249511719
2016-08-10,-53.80012512207031
2016-08-11,102.00469970703125
2016-08-12,-15.07720947265625
2016-08-15,131.81510925293696
2016-08-16,-165.87150573731196
2016-08-17,74.48066711425781
2016-08-18,109.35600280761719
2016-08-19,-114.00001525878906
2016-08-22,9.423370361328125
2016-08-23,78.72459411621094
2016-08-24,-272.2772216796875
2016-08-25,-45.89836120605469
2016-08-26,-67.68653869628906
2016-08-29,188.321533203125
2016-08-30,-142.611083984375
2016-08-31,-104.14985656738281
2016-09-01,63.773193359375
2016-09-02,208.70338439941406
2016-09-06,264.69520568847656
2016-09-07,-6.0929107666015625
2016-09-08,-179.07325744628906
2016-09-09,-955.3926086425781
2016-09-12,525.5377197265625
2016-09-13,-539.3278503417969
2016-09-14,66.41082763671147
2016-09-15,367.78305053711665
2016-09-16,-118.14559936523438
2016-09-19,-14.829864501945849
2016-09-20,21.279296874992724
2016-09-21,501.5629577636719
2016-09-22,279.3959808349682
2016-09-23,-205.79925537110103
2016-09-26,-284.0447998046875
2016-09-27,211.64344787597656
2016-09-28,136.58729553222656
2016-09-29,-322.6386260986328
2016-09-30,240.10894775390625
2016-10-03,-107.41744995117188
2016-10-04,-388.8389587402344
2016-10-05,123.74015808105469
2016-10-06,-47.27210998535156
2016-10-07,-104.81910705566406
2016-10-10,211.06910705566406
2016-10-11,-517.0406341552734
2016-10-12,40.49842834472656
2016-10-13,-97.86758422851562
2016-10-14,-31.225128173828125
2016-10-17,-78.93791198730469
2016-10-18,287.847595214851
2016-10-19,114.89028930663335
2016-10-20,-83.88427734375
2016-10-21,49.21958923339844
2016-10-24,202.18276977539062
2016-10-25,-80.74668884277344
2016-10-26,-170.33096313476562
2016-10-27,-127.40081787109375
2016-10-28,-112.12341308594478
2016-10-31,24.111175537123927
2016-11-01,-222.9566192627026
2016-11-02,-183.3197784423828
2016-11-03,-174.43084716796875
2016-11-04,-36.973419189453125
2016-11-07,655.5521392822266
2016-11-08,136.18942260742188
2016-11-09,261.3976287841797
2016-11-10,-188.04794311523438
2016-11-11,-182.01492309570312
2016-11-14,-128.17092895507812
2016-11-15,391.0540008544922
2016-11-16,2.0660400390625
2016-11-17,143.57406616210938
2016-11-18,-160.09033203125
2016-11-21,318.5733795165943
2016-11-22,93.45947265625728
2016-11-23,-146.78512573242188
2016-11-25,103.20533752441406
2016-11-28,-83.38539123535156
2016-11-29,58.73199462890625
2016-11-30,-275.19309997558594
2016-12-01,-295.0566101074219
2016-12-02,82.85942077636719
2016-12-05,220.18966674804688
2016-12-06,119.10957336425781
2016-12-07,505.4928588867115
2016-12-08,67.6374816894604
2016-12-09,154.32296752929688
2016-12-12,-72.90176391601562
2016-12-13,283.49082946777344
2016-12-14,-379.29588317871094
2016-12-15,45.419464111328125
2016-12-16,-43.40461730957031
2016-12-19,150.36773681640625
2016-12-20,108.82514953614009
2016-12-21,-72.69897460938228
2016-12-22,-100.31997680664062
2016-12-23,68.98345947264897
2016-12-27,143.26850891114736
2016-12-28,-273.561706542976
2016-12-29,75.15602111816406
2016-12-30,-214.81727600098384
2017-01-03,338.8611602783276
2017-01-04,258.0335998535156
2017-01-05,140.90103149414062
2017-01-06,107.45765686035156
2017-01-09,-5.2730560302734375
2017-01-10,49.4232177734375
2017-01-11,129.65538024902344
2017-01-12,-65.042724609375
2017-01-13,101.98013305664062
2017-01-17,-32.26264953613281
2017-01-18,-4.3447113037109375
2017-01-19,-130.14663696289062
2017-01-20,142.14569091796875
2017-01-23,-10.369338989257812
2017-01-24,220.7623291015625
2017-01-25,272.40867614746094
2017-01-26,-74.33937072753906
2017-01-27,-8.045578002929688
2017-01-30,-235.6060028076172
2017-01-31,81.66641235351562
2017-02-01,41.12861633300781
2017-02-02,47.39166259765625
2017-02-03,247.4681854248047
2017-02-06,55.48095703125
2017-02-07,34.419403076171875
2017-02-08,108.15643310546875
2017-02-09,147.0525360107349
2017-02-10,162.28805541992915
2017-02-13,160.82923889160156
2017-02-14,137.49290466308594
2017-02-15,227.39402770996094
2017-02-16,16.388397216796875
2017-02-17,85.10162353515625
2017-02-21,226.93946838378906
2017-02-22,-14.174270629882812
2017-02-23,35.1531982421875
2017-02-24,125.33699035644531
2017-02-27,20.333175659179688
2017-02-28,-119.93278503418696
2017-03-01,479.8918151855614
2017-03-02,-328.395690917976
2017-03-03,40.63713073730469
2017-03-06,-164.1246795654297
2017-03-07,-168.51234436035156
2017-03-08,-100.23948669432866
2017-03-09,-14.272842407233838
2017-03-10,173.89114379882812
2017-03-13,20.246505737304688
2017-03-14,-168.36235046387446
2017-03-15,474.52445983888174
2017-03-16,-45.77308654785884
2017-03-17,-17.373580932624463
2017-03-20,4.640350341804151
2017-03-21,-476.9715881347656
2017-03-22,150.66307067871094
2017-03-23,-61.18080139160156
2017-03-24,14.212493896484375
2017-03-27,33.12469482421875
2017-03-28,234.38812255859375
2017-03-29,111.08055114746094
2017-03-30,61.59477233886719
2017-03-31,-53.63128662109375
2017-04-03,-6.489715576171875
2017-04-04,38.72467041015625
2017-04-05,-132.88833618164062
2017-04-06,72.64244079590571
2017-04-07,-35.444335937507276
2017-04-10,34.83985900878906
2017-04-11,40.01556396484375
2017-04-12,-118.34365844726562
2017-04-13,-194.4170379638672
2017-04-17,317.74253845214844
2017-04-18,-40.35682678222656
2017-04-19,-97.36167907714844
2017-04-20,325.5369567871094
2017-04-21,-78.13385009765625
2017-04-24,391.5239715576172
2017-04-25,167.11288452148438
2017-04-26,11.8701171875
2017-04-27,70.53062438964844
2017-04-28,-31.600723266601562
2017-05-01,98.89961242675781
2017-05-02,36.88224792480469
2017-05-03,-173.24127197265625
2017-05-04,-32.75382995605469
2017-05-05,181.923828125
2017-05-08,-21.464691162109375
2017-05-09,-24.694747924804688
2017-05-10,62.8021240234375
2017-05-11,-50.16990661621094
2017-05-12,8.487243652336474
2017-05-15,212.26959228516353
2017-05-16,51.965484619140625
2017-05-17,-660.9135437011719
2017-05-18,144.266357421875
2017-05-19,278.5590362548828
2017-05-22,261.0658264160156
2017-05-23,19.16748046875
2017-05-24,163.61358642578125
2017-05-25,222.91770935058594
2017-05-26,69.58175659179688
2017-05-30,-33.72833251953125
2017-05-31,15.59417724609375
2017-06-01,303.8928985595703
2017-06-02,293.0232238769531
2017-06-05,-36.174163818359375
2017-06-06,-52.978363037109375
2017-06-07,49.34822082519531
2017-06-08,-6.718902587890625
2017-06-09,-371.7198181152344
2017-06-12,-73.12294006347656
2017-06-13,243.9813995361328
2017-06-14,-92.220458984375
2017-06-15,-142.3041534423828
2017-06-16,-37.77519226074219
2017-06-19,372.62840270996094
2017-06-20,-294.76234436035156
2017-06-21,108.19877624511719
2017-06-22,14.071807861320849
2017-06-23,117.49481201172603
2017-06-26,-74.1009521484375
2017-06-27,-446.30706787109375
2017-06-28,433.7432861328125
2017-06-29,-491.9823455810547
2017-06-30,35.67405700683594
2017-07-03,-145.95497131347656
2017-07-05,186.77200317382812
2017-07-06,-402.55218505859375
2017-07-07,252.3096466064453
2017-07-10,110.68870544433594
2017-07-11,26.290130615234375
2017-07-12,390.1451110839844
2017-07-13,61.37825012207031
2017-07-14,276.81617736816406
2017-07-17,38.7957763671875
2017-07-18,147.66441345214844
2017-07-19,235.4075622558521
2017-07-20,42.738189697265625
2017-07-21,22.36091613770259
2017-07-24,44.15618896484375
2017-07-25,9.044723510749463
2017-07-26,95.67573547362554
2017-07-27,-119.50981140136719
2017-07-28,8.139572143554688
2017-07-31,-61.56044006347656
2017-08-01,118.67027282714844
2017-08-02,13.345489501953125
2017-08-03,-81.40861511230469
2017-08-04,20.811080932617188
2017-08-07,123.91426086425781
2017-08-08,-91.87400817871094
2017-08-09,51.89323425292969
2017-08-10,-625.6173706054688
2017-08-11,165.42259216308594
2017-08-14,399.3230438232422
2017-08-15,-64.38362121582031
2017-08-16,129.79652404785156
2017-08-17,-669.3097686767578
2017-08-18,-70.17585754395259
2017-08-21,43.6958312988354
2017-08-22,443.8557434082031
2017-08-23,-99.47257995605469
2017-08-24,-126.93344116210938
2017-08-25,82.09556579589844
2017-08-28,139.15298461914062
2017-08-29,65.29388427734375
2017-08-30,275.1727294921875
2017-08-31,392.19444274902344
2017-09-01,37.40325927734375
2017-09-05,-228.6054229736328
2017-09-06,88.08349609375
2017-09-07,108.41682434082031
2017-09-08,-143.5999298095703
2017-09-11,347.90428161621094
2017-09-12,145.0836181640625
2017-09-13,-26.545639038085938
2017-09-14,-42.82402038574219
2017-09-15,55.153045654296875
2017-09-18,-7.9689788818359375
2017-09-19,52.85682678222656
2017-09-20,-66.2200927734375
2017-09-21,-202.77114868164062
2017-09-22,37.2747802734375
2017-09-25,-94.75402832031978
2017-09-26,-29.7764587402271
2017-09-27,156.01280212402344
2017-09-28,52.25944519042969
2017-09-29,157.85560607910156
2017-10-02,114.9359130859375
2017-10-03,97.69851684570312
2017-10-04,63.995513916015625
2017-10-05,255.1764678955078
2017-10-06,2.87750244140625
2017-10-09,-13.010940551757812
2017-10-10,110.87158203125
2017-10-11,105.52215576171875
2017-10-12,-54.66094970703125
2017-10-13,140.28091430664062
2017-10-16,25.383834838867188
2017-10-17,-6.279144287109375
2017-10-18,-13.48388671875
2017-10-19,6.602783203125
2017-10-20,143.69529724121094
2017-10-23,-188.60641479492188
2017-10-24,39.751434326171875
2017-10-25,-212.89756774902344
2017-10-26,-53.62388610839844
2017-10-27,635.2168273925781
2017-10-30,-74.54582214355469
2017-10-31,71.57569885253179
2017-11-01,61.46522521973384
2017-11-02,0.6134033203125
2017-11-03,190.9465789794922
2017-11-06,150.938720703125
2017-11-07,-46.1744689941479
2017-11-08,117.96714782715571
2017-11-09,-168.13560485839844
2017-11-10,-86.84272766113281
2017-11-13,50.74729919433594
2017-11-14,-91.77177429199219
2017-11-15,-210.30433654785156
2017-11-16,421.24969482421875
2017-11-17,-50.16059875488281
2017-11-20,-26.107101440429688
2017-11-21,362.5410461425781
2017-11-22,58.21662902832031
2017-11-24,102.47688293457031
2017-11-27,-4.923858642578125
2017-11-28,364.18670654296875
2017-11-29,-277.41004943847656
2017-11-30,321.85874938964844
2017-12-01,-74.31449890136719
2017-12-04,-196.1791229248047
2017-12-05,-154.6221160888672
2017-12-06,46.121826171875
2017-12-07,64.93904113769531
2017-12-08,229.58984375
2017-12-11,156.5947723388672
2017-12-12,43.030548095703125
2017-12-13,94.0435791015625
2017-12-14,-162.9370880126953
2017-12-15,436.1799621582031
2017-12-18,338.2115936279297
2017-12-19,-224.35897827148438
2017-12-20,-24.84954833984375
2017-12-21,87.64259338378906
2017-12-22,11.4910888671875
2017-12-26,-52.08259582519531
2017-12-27,63.22990417480469
2017-12-28,112.64366149902344
2017-12-29,-150.2044677734375
2018-01-02,504.47052001953125
2018-01-03,319.02130126953125
2018-01-04,191.3428497314453
2018-01-05,328.7450408935547
2018-01-08,116.78565979003906
2018-01-09,24.270477294921875
2018-01-10,-67.06703186035156
2018-01-11,374.00917053222656
2018-01-12,389.42787170410156
2018-01-16,-152.5804901123047
2018-01-17,409.2339324951172
2018-01-18,-87.65304565429688
2018-01-19,221.35894775390625
2018-01-22,430.78819274902344
2018-01-23,237.4585723876953
2018-01-24,-34.90760803222656
2018-01-25,-11.732406616210938
2018-01-26,594.21875
2018-01-29,-351.63299560546875
2018-01-30,-523.7789916992188
2018-01-31,113.64036560058594
2018-02-01,-141.78573608398438
2018-02-02,-1140.450210571289
2018-02-05,-1892.6332092285156
2018-02-06,858.1112670898438
2018-02-07,-381.68357849121094
2018-02-08,-1779.1241455078125
2018-02-09,654.7779846191406
2018-02-12,719.9483489990234
2018-02-13,196.02210998535156
2018-02-14,775.4267883300781
2018-02-15,679.0047454833984
2018-02-16,-49.38255310058594
2018-02-20,-284.85343933106196
2018-02-21,-262.45071411132085
2018-02-22,77.66387939453125
2018-02-23,814.8353576660156
2018-02-26,584.9079132080078
2018-02-27,-687.5130462646484
2018-02-28,-445.2357482910156
2018-03-01,-685.0033569335938
2018-03-02,325.1360321044922
2018-03-05,520.2285766601562
2018-03-06,224.8748016357422
2018-03-07,-12.147140502929688
2018-03-08,221.5662384033203
2018-03-09,849.8635101318359
2018-03-12,40.148773193359375
2018-03-13,-393.8349914550781
2018-03-14,-171.7748260498047
2018-03-15,-91.75048828125
2018-03-16,-15.080184936523438
2018-03-19,-739.0359497070312
2018-03-20,61.45149230957031
2018-03-21,-2.182159423828125
2018-03-22,-1191.5312957763672
2018-03-23,-963.118896484375
2018-03-26,1375.8673095703125
2018-03-27,-1006.9219970703125
2018-03-28,-320.1930236816406
2018-03-29,678.5787200927734
2018-04-02,-1023.2527160644531
2018-04-03,497.8154754638672
2018-04-04,561.1191558837891
2018-04-05,284.7697448730469
2018-04-06,-1005.7406616210938
2018-04-09,260.92864990234375
2018-04-10,804.2527008056641
2018-04-11,-187.8131866455078
2018-04-12,336.1908721923828
2018-04-13,-116.22474670410156
2018-04-16,385.6791687011719
2018-04-17,641.2516021728516
2018-04-18,39.01878356933594
2018-04-19,-338.8306427001953
2018-04-20,-553.3758544921875
2018-04-23,-92.84149169921875
2018-04-24,-689.9657440185547
2018-04-25,32.231292724609375
2018-04-26,584.7997283935474
2018-04-27,74.52919006348384
2018-04-30,-388.8506317138672
2018-05-01,142.1533966064453
2018-05-02,-294.3396759033203
2018-05-03,-43.842926025390625
2018-05-04,688.8831329345703
2018-05-07,228.4978485107422
2018-05-08,-13.591232299804688
2018-05-09,446.1768341064453
2018-05-10,507.5083923339844
2018-05-11,81.732177734375
2018-05-14,4.078826904296875
2018-05-15,-511.0084533691406
2018-05-16,223.38119506835938
2018-05-17,-69.51454162597656
2018-05-18,-128.19381713867188
2018-05-21,337.76519775390625
2018-05-22,-126.47575378417969
2018-05-23,232.25265502929688
2018-05-24,-3.78753662109375
2018-05-25,-68.7615966796875
2018-05-29,-392.0094299316479
2018-05-30,537.1358489990307
2018-05-31,-248.67523193359375
2018-06-01,526.7654418945312
2018-06-04,263.1029510498047
2018-06-05,105.849609375
2018-06-06,362.5487518310547
2018-06-07,-111.83082580566406
2018-06-08,109.86885070800781
2018-06-11,89.27474975585938
2018-06-12,103.83499145507085
2018-06-13,-108.20098876952397
2018-06-14,254.79774475097656
2018-06-15,-190.5144500732422
2018-06-18,-82.38265991210938
2018-06-19,-173.06114196777344
2018-06-20,118.73336791992188
2018-06-21,-355.3660583496094
2018-06-22,49.9969482421875
2018-06-25,-813.9218902587891
2018-06-26,112.60147094726562
2018-06-27,-497.30216979981196
2018-06-28,292.851257324226
2018-06-29,97.05780029296875
2018-07-02,101.66740417480469
2018-07-03,-190.98892211914062
2018-07-05,481.9047546386719
2018-07-06,502.7085876464844
2018-07-09,450.9239196777344
2018-07-10,112.10098266601562
2018-07-11,-391.6552734375
2018-07-12,577.3900604248047
2018-07-13,18.679428100585938
2018-07-16,-86.55387878417969
2018-07-17,169.05982971191406
2018-07-18,49.528961181640625
2018-07-19,-200.87890625
2018-07-20,-31.618576049804688
2018-07-23,55.94291687011719
2018-07-24,219.91188049316406
2018-07-25,534.6951293945312
2018-07-26,-334.5024108886719
2018-07-27,-446.66038513183594
2018-07-30,-414.0739440917969
2018-07-31,311.9622039794922
2018-08-01,-50.79322814941406
2018-08-02,359.89891052246094
2018-08-03,224.06410217285156
2018-08-06,202.3052978515625
2018-08-07,171.2567138671875
2018-08-08,9.068756103515625
2018-08-09,-45.06782531738281
2018-08-10,-335.2240753173828
2018-08-13,-239.1356658935547
2018-08-14,322.35107421875
2018-08-15,-534.1571807861328
2018-08-16,336.67259216308594
2018-08-17,194.5892333984375
2018-08-20,101.62544250488281
2018-08-21,165.90980529785156
2018-08-22,59.412841796875
2018-08-23,-129.98008728027344
2018-08-24,454.971923828125
2018-08-27,439.46548461913335
2018-08-28,-16.824111938469287
2018-08-29,384.11582946777344
2018-08-30,-201.14959716796875
2018-08-31,19.295730590820312
2018-09-04,-162.42538452148438
2018-09-05,-269.0785217285156
2018-09-06,-215.06362915039062
2018-09-07,-169.16427612304688
2018-09-10,116.85348510742188
2018-09-11,217.60093688964116
2018-09-12,19.156494140625
2018-09-13,343.5729217529297
2018-09-14,-76.5019226074146
2018-09-17,-384.8094940185547
2018-09-18,291.011962890625
2018-09-19,28.93638610839116
2018-09-20,483.8049316406323
2018-09-21,-146.6949462890625
2018-09-24,-101.68693542480469
2018-09-25,-8.058395385742188
2018-09-26,-124.52629089355469
2018-09-27,174.41329956054688
2018-09-28,40.23307800292969
2018-10-01,113.6016845703125
2018-10-02,13.688201904296875
2018-10-03,-15.275802612304688
2018-10-04,-592.2867584228516
2018-10-05,-387.9901885986328
2018-10-08,-158.4362030029297
2018-10-09,3.384552001953125
2018-10-10,-1777.5153350830078
2018-10-11,-784.2706298828125
2018-10-12,813.282470703125
2018-10-15,-312.3143005371094
2018-10-16,1158.6351013183594
2018-10-17,-7.3026275634765625
2018-10-18,-837.7000427246094
2018-10-19,-54.40849304199219
2018-10-22,-105.10238647460938
2018-10-23,-195.0652313232422
2018-10-24,-1655.2659606933594
2018-10-25,1041.1460876464844
2018-10-26,-916.6658782958984
2018-10-29,-481.6021728515625
2018-10-30,685.2122497558521
2018-10-31,617.8691864013745
2018-11-01,639.9872589111328
2018-11-02,-420.53138732910156
2018-11-05,147.5170135498047
2018-11-06,297.7959442138672
2018-11-07,1166.8680572509766
2018-11-08,-177.97386169433594
2018-11-09,-631.8601226806641
2018-11-12,-1104.5248413085938
2018-11-13,-52.50434875488281
2018-11-14,-290.89324951171875
2018-11-15,603.017578125
2018-11-16,100.97412109375
2018-11-19,-1017.7870941162109
2018-11-20,-864.3286895751953
2018-11-21,242.09487915039062
2018-11-23,-309.5503234863281
2018-11-26,813.8050842285156
2018-11-27,105.82542419433594
2018-11-28,1231.2470245361328
2018-11-29,-92.26364135742188
2018-11-30,315.01686096191406
2018-12-03,737.1221160888672
2018-12-04,-1627.7201080322266
2018-12-06,53.51593017578125
2018-12-07,-1174.9224090576172
2018-12-10,172.37564086914062
2018-12-11,38.019866943359375
2018-12-12,294.3018341064453
2018-12-13,-37.79975891113281
2018-12-14,-945.7221221923828
2018-12-17,-904.47509765625
2018-12-18,72.82386779785156
2018-12-19,-818.3638763427734
2018-12-20,-619.8216247558594
2018-12-21,-1050.0421142578125
2018-12-24,-1027.5904083251953
2018-12-26,2172.121047973633
2018-12-27,366.82334899902344
2018-12-28,-4.8094940185546875
2018-12-31,417.8502655029297
2019-01-02,98.0609130859375
2019-01-03,-1073.5896301269531
2019-01-04,1480.6788635253906
2019-01-07,434.0061950683594
2019-01-08,404.59976196288335
2019-01-09,306.0675048828198
2019-01-10,117.37968444824219
2019-01-11,-7.804412841796875
2019-01-14,-309.5623016357422
2019-01-15,607.6408386230469
2019-01-16,106.99974060058594
2019-01-17,345.0194549560547
2019-01-18,517.2051239013599
2019-01-22,-690.1824951171802
2019-01-23,75.69816589355469
2019-01-24,122.09266662597656
2019-01-25,530.3459167480469
2019-01-28,-392.5037384033203
2019-01-29,-114.31175231933594
2019-01-30,894.1297149658203
2019-01-31,535.5191802978516
2019-02-01,-60.46417236328125
2019-02-04,374.65721130371094
2019-02-05,295.59303283691406
2019-02-06,-127.3236083984375
2019-02-07,-493.5966491699219
2019-02-08,101.05697631835938
2019-02-11,-8.89312744140625
2019-02-12,653.3827972412109
2019-02-13,88.05900573730469
2019-02-14,-10.600738525390625
2019-02-15,486.9288635253906
2019-02-19,193.173828125
2019-02-20,58.01727294921875
2019-02-21,-263.0012512207031
2019-02-22,366.287841796875
2019-02-25,89.59831237792969
2019-02-26,-4.7205352783203125
2019-02-27,-75.0689697265625
2019-02-28,-144.8694610595703
2019-03-01,195.16021728515625
2019-03-04,-145.2605438232422
2019-03-05,-31.945037841796875
2019-03-06,-310.2227020263672
2019-03-07,-442.200927734375
2019-03-08,-16.1956787109375
2019-03-11,760.4447937011719
2019-03-12,261.2229919433594
2019-03-13,379.3927764892578
2019-03-14,-126.93389892578125
2019-03-15,345.8955383300781
2019-03-18,166.14341735839844
2019-03-19,62.9351806640625
2019-03-20,3.57696533203125
2019-03-21,614.3254089355469
2019-03-22,-988.0889129638672
2019-03-25,4.35516357421875
2019-03-26,310.22796630859375
2019-03-27,-291.3988494873047
2019-03-28,93.88427734375
2019-03-29,338.8085937499927
2019-04-01,563.8355255127026
2019-04-02,90.93391418457031
2019-04-03,129.40895080566406
2019-04-04,111.23641967773438
2019-04-05,256.7052459716797
2019-04-08,84.96963500976562
2019-04-09,-210.99533081054688
2019-04-10,248.44139099121094
2019-04-11,-134.2523193359375
2019-04-12,295.8648681640625
2019-04-15,-34.02565002441406
2019-04-16,1.1956787109375
2019-04-17,-69.99153137207031
2019-04-18,102.53059387207031
2019-04-22,58.493499755859375
2019-04-23,538.8560485839844
2019-04-24,-82.60383605957031
2019-04-25,25.607681274414062
2019-04-26,258.1141662597656
2019-04-29,43.93714904785156
2019-04-30,-68.83529663085938
2019-05-01,-375.2649688720703
2019-05-02,-180.0426483154297
2019-05-03,665.8144378662109
2019-05-06,-219.31358337402344
2019-05-07,-900.1224517822266
2019-05-08,-112.12364196777344
2019-05-09,-170.396728515625
2019-05-10,212.45933532714844
2019-05-13,-1364.6611785888672
2019-05-14,477.60841369628906
2019-05-15,421.93641662597656
2019-05-16,429.0050506591797
2019-05-17,-436.834716796875
2019-05-20,-500.5303192138672
2019-05-21,470.726623535149
2019-05-22,-175.28999328612554
2019-05-23,-601.1385345458984
2019-05-24,85.3839111328125
2019-05-28,-397.1708679199219
2019-05-29,-359.7735595703125
2019-05-30,209.92965698242188
2019-05-31,-591.7813873291016
2019-06-03,-266.88865661621094
2019-06-04,1144.9312591552734
2019-06-05,422.7008819580078
2019-06-06,356.4569854736328
2019-06-07,682.1331024169922
2019-06-10,266.77154541015625
